subject,variable,likert,task,modal,wh,answer,story
A2YFTTVAH9AFXU,answer,5.0,accept,nomod,how,MA,political
A1ATL3G98SFW4V,answer,2.0,accept,nomod,how,MA,political
A2LPP288NK76W4,answer,1.0,accept,nomod,how,MA,political
A1GV0UZU0T2ORS,answer,5.0,accept,nomod,how,MA,political
A25PFSORDO3SWQ,answer,5.0,accept,nomod,how,MA,political
AWIYSXEA51PFZ,answer,5.0,accept,nomod,how,MA,political
A3G1ODAPIHRHUI,answer,4.0,accept,nomod,how,MA,political
A2RR04JS69Z5LE,answer,3.0,accept,nomod,how,MA,political
A1VEEZ5D9WXZIV,answer,5.0,accept,nomod,how,MA,political
A35CTLWII1LN9V,answer,5.0,accept,nomod,how,MA,political
A7P3R1AIA4TVV,answer,5.0,accept,nomod,how,MA,political
AIHHRINW9IN1I,answer,5.0,accept,nomod,how,MA,political
A136K9Y7E4C3G,answer,5.0,accept,nomod,how,MA,political
A1KTPYX40PRLVW,answer,5.0,accept,nomod,how,MA,political
A1WL3NZ50YEOWP,answer,5.0,accept,nomod,how,MA,political
AXKVHJHF1EOVT,answer,5.0,accept,nomod,how,MA,political
A3GVUYY3TWRPZT,answer,5.0,accept,nomod,how,MA,political
AAI3I3PT62PDK,answer,5.0,accept,nomod,how,MA,political
A195ALXEOWXS4A,answer,5.0,accept,nomod,where,MA,fido
A3IR7DFEKLLLO,answer,1.0,accept,nomod,where,MA,fido
A2AY4ZM3Y9BTYZ,answer,4.0,accept,nomod,where,MA,fido
A2YFTTVAH9AFXU,answer,2.0,accept,nomod,where,MA,fido
A1ATL3G98SFW4V,answer,3.0,accept,nomod,where,MA,fido
A2LPP288NK76W4,answer,2.0,accept,nomod,where,MA,fido
A1GV0UZU0T2ORS,answer,4.0,accept,nomod,where,MA,fido
A25PFSORDO3SWQ,answer,4.0,accept,nomod,where,MA,fido
AWIYSXEA51PFZ,answer,5.0,accept,nomod,where,MA,fido
A3G1ODAPIHRHUI,answer,4.0,accept,nomod,where,MA,fido
A2RR04JS69Z5LE,answer,3.0,accept,nomod,where,MA,fido
A1VEEZ5D9WXZIV,answer,5.0,accept,nomod,where,MA,fido
A35CTLWII1LN9V,answer,5.0,accept,nomod,where,MA,fido
A7P3R1AIA4TVV,answer,5.0,accept,nomod,where,MA,fido
AIHHRINW9IN1I,answer,4.0,accept,nomod,where,MA,fido
A136K9Y7E4C3G,answer,5.0,accept,nomod,where,MA,fido
A1KTPYX40PRLVW,answer,5.0,accept,nomod,where,MA,fido
A1WL3NZ50YEOWP,answer,5.0,accept,nomod,where,MA,fido
AXKVHJHF1EOVT,answer,5.0,accept,nomod,where,MA,fido
A3GVUYY3TWRPZT,answer,5.0,accept,nomod,where,MA,fido
AAI3I3PT62PDK,answer,4.0,accept,nomod,where,MA,fido
A195ALXEOWXS4A,answer,5.0,accept,nomod,who,MA,vacation
A3IR7DFEKLLLO,answer,5.0,accept,nomod,who,MA,vacation
A2AY4ZM3Y9BTYZ,answer,5.0,accept,nomod,who,MA,vacation
A2YFTTVAH9AFXU,answer,5.0,accept,nomod,who,MA,vacation
A1ATL3G98SFW4V,answer,4.0,accept,nomod,who,MA,vacation
A2LPP288NK76W4,answer,3.0,accept,nomod,who,MA,vacation
A1GV0UZU0T2ORS,answer,5.0,accept,nomod,who,MA,vacation
A25PFSORDO3SWQ,answer,5.0,accept,nomod,who,MA,vacation
AWIYSXEA51PFZ,answer,5.0,accept,nomod,who,MA,vacation
A3G1ODAPIHRHUI,answer,5.0,accept,nomod,who,MA,vacation
A2RR04JS69Z5LE,answer,3.0,accept,nomod,who,MA,vacation
A1VEEZ5D9WXZIV,answer,5.0,accept,nomod,who,MA,vacation
A35CTLWII1LN9V,answer,5.0,accept,nomod,who,MA,vacation
A7P3R1AIA4TVV,answer,5.0,accept,nomod,who,MA,vacation
AIHHRINW9IN1I,answer,5.0,accept,nomod,who,MA,vacation
A136K9Y7E4C3G,answer,5.0,accept,nomod,who,MA,vacation
A1KTPYX40PRLVW,answer,5.0,accept,nomod,who,MA,vacation
A1WL3NZ50YEOWP,answer,5.0,accept,nomod,who,MA,vacation
AXKVHJHF1EOVT,answer,5.0,accept,nomod,who,MA,vacation
A3GVUYY3TWRPZT,answer,5.0,accept,nomod,who,MA,vacation
AAI3I3PT62PDK,answer,5.0,accept,nomod,who,MA,vacation
A195ALXEOWXS4A,answer,3.0,accept,nomod,how,MA,petra
A3IR7DFEKLLLO,answer,3.0,accept,nomod,how,MA,petra
A2AY4ZM3Y9BTYZ,answer,5.0,accept,nomod,how,MA,petra
A2YFTTVAH9AFXU,answer,3.0,accept,nomod,how,MA,petra
A1ATL3G98SFW4V,answer,3.0,accept,nomod,how,MA,petra
A2LPP288NK76W4,answer,3.0,accept,nomod,how,MA,petra
A1GV0UZU0T2ORS,answer,2.0,accept,nomod,how,MA,petra
A25PFSORDO3SWQ,answer,5.0,accept,nomod,how,MA,petra
AWIYSXEA51PFZ,answer,5.0,accept,nomod,how,MA,petra
A3G1ODAPIHRHUI,answer,5.0,accept,nomod,how,MA,petra
A2RR04JS69Z5LE,answer,2.0,accept,nomod,how,MA,petra
A1VEEZ5D9WXZIV,answer,5.0,accept,nomod,how,MA,petra
A35CTLWII1LN9V,answer,5.0,accept,nomod,how,MA,petra
A7P3R1AIA4TVV,answer,5.0,accept,nomod,how,MA,petra
AIHHRINW9IN1I,answer,5.0,accept,nomod,how,MA,petra
A136K9Y7E4C3G,answer,5.0,accept,nomod,how,MA,petra
A1KTPYX40PRLVW,answer,5.0,accept,nomod,how,MA,petra
A1WL3NZ50YEOWP,answer,0.0,accept,nomod,how,MA,petra
AXKVHJHF1EOVT,answer,5.0,accept,nomod,how,MA,petra
A3GVUYY3TWRPZT,answer,4.0,accept,nomod,how,MA,petra
AAI3I3PT62PDK,answer,5.0,accept,nomod,how,MA,petra
A195ALXEOWXS4A,answer,5.0,accept,nomod,where,MA,chocolate
A3IR7DFEKLLLO,answer,5.0,accept,nomod,where,MA,chocolate
A2AY4ZM3Y9BTYZ,answer,5.0,accept,nomod,where,MA,chocolate
A2YFTTVAH9AFXU,answer,5.0,accept,nomod,where,MA,chocolate
A1ATL3G98SFW4V,answer,3.0,accept,nomod,where,MA,chocolate
A2LPP288NK76W4,answer,1.0,accept,nomod,where,MA,chocolate
A1GV0UZU0T2ORS,answer,4.0,accept,nomod,where,MA,chocolate
A25PFSORDO3SWQ,answer,5.0,accept,nomod,where,MA,chocolate
AWIYSXEA51PFZ,answer,3.0,accept,nomod,where,MA,chocolate
A3G1ODAPIHRHUI,answer,5.0,accept,nomod,where,MA,chocolate
A2RR04JS69Z5LE,answer,4.0,accept,nomod,where,MA,chocolate
A1VEEZ5D9WXZIV,answer,5.0,accept,nomod,where,MA,chocolate
A35CTLWII1LN9V,answer,5.0,accept,nomod,where,MA,chocolate
A7P3R1AIA4TVV,answer,5.0,accept,nomod,where,MA,chocolate
AIHHRINW9IN1I,answer,5.0,accept,nomod,where,MA,chocolate
A136K9Y7E4C3G,answer,5.0,accept,nomod,where,MA,chocolate
A1KTPYX40PRLVW,answer,5.0,accept,nomod,where,MA,chocolate
A1WL3NZ50YEOWP,answer,5.0,accept,nomod,where,MA,chocolate
AXKVHJHF1EOVT,answer,5.0,accept,nomod,where,MA,chocolate
A3GVUYY3TWRPZT,answer,5.0,accept,nomod,where,MA,chocolate
AAI3I3PT62PDK,answer,5.0,accept,nomod,where,MA,chocolate
A195ALXEOWXS4A,answer,5.0,accept,nomod,who,MA,office
A3IR7DFEKLLLO,answer,4.0,accept,nomod,who,MA,office
A2AY4ZM3Y9BTYZ,answer,5.0,accept,nomod,who,MA,office
A2YFTTVAH9AFXU,answer,4.0,accept,nomod,who,MA,office
A1ATL3G98SFW4V,answer,3.0,accept,nomod,who,MA,office
A2LPP288NK76W4,answer,2.0,accept,nomod,who,MA,office
A1GV0UZU0T2ORS,answer,3.0,accept,nomod,who,MA,office
A25PFSORDO3SWQ,answer,4.0,accept,nomod,who,MA,office
AWIYSXEA51PFZ,answer,3.0,accept,nomod,who,MA,office
A3G1ODAPIHRHUI,answer,3.0,accept,nomod,who,MA,office
A2RR04JS69Z5LE,answer,4.0,accept,nomod,who,MA,office
A1VEEZ5D9WXZIV,answer,3.0,accept,nomod,who,MA,office
A35CTLWII1LN9V,answer,5.0,accept,nomod,who,MA,office
A7P3R1AIA4TVV,answer,4.0,accept,nomod,who,MA,office
AIHHRINW9IN1I,answer,5.0,accept,nomod,who,MA,office
A136K9Y7E4C3G,answer,5.0,accept,nomod,who,MA,office
A1KTPYX40PRLVW,answer,3.0,accept,nomod,who,MA,office
A1WL3NZ50YEOWP,answer,5.0,accept,nomod,who,MA,office
AXKVHJHF1EOVT,answer,3.0,accept,nomod,who,MA,office
A3GVUYY3TWRPZT,answer,4.0,accept,nomod,who,MA,office
AAI3I3PT62PDK,answer,3.0,accept,nomod,who,MA,office
A195ALXEOWXS4A,answer,5.0,accept,nomod,how,MA,college
A3IR7DFEKLLLO,answer,5.0,accept,nomod,how,MA,college
A2AY4ZM3Y9BTYZ,answer,5.0,accept,nomod,how,MA,college
A2YFTTVAH9AFXU,answer,5.0,accept,nomod,how,MA,college
A1ATL3G98SFW4V,answer,3.0,accept,nomod,how,MA,college
A2LPP288NK76W4,answer,4.0,accept,nomod,how,MA,college
A1GV0UZU0T2ORS,answer,5.0,accept,nomod,how,MA,college
A25PFSORDO3SWQ,answer,5.0,accept,nomod,how,MA,college
AWIYSXEA51PFZ,answer,5.0,accept,nomod,how,MA,college
A3G1ODAPIHRHUI,answer,4.0,accept,nomod,how,MA,college
A2RR04JS69Z5LE,answer,4.0,accept,nomod,how,MA,college
A1VEEZ5D9WXZIV,answer,5.0,accept,nomod,how,MA,college
A35CTLWII1LN9V,answer,5.0,accept,nomod,how,MA,college
A7P3R1AIA4TVV,answer,5.0,accept,nomod,how,MA,college
AIHHRINW9IN1I,answer,5.0,accept,nomod,how,MA,college
A136K9Y7E4C3G,answer,5.0,accept,nomod,how,MA,college
A1KTPYX40PRLVW,answer,5.0,accept,nomod,how,MA,college
A1WL3NZ50YEOWP,answer,5.0,accept,nomod,how,MA,college
AXKVHJHF1EOVT,answer,5.0,accept,nomod,how,MA,college
A3GVUYY3TWRPZT,answer,5.0,accept,nomod,how,MA,college
AAI3I3PT62PDK,answer,5.0,accept,nomod,how,MA,college
A195ALXEOWXS4A,answer,5.0,accept,nomod,where,MA,hideseek
A3IR7DFEKLLLO,answer,5.0,accept,nomod,where,MA,hideseek
A2AY4ZM3Y9BTYZ,answer,5.0,accept,nomod,where,MA,hideseek
A2YFTTVAH9AFXU,answer,5.0,accept,nomod,where,MA,hideseek
A1ATL3G98SFW4V,answer,3.0,accept,nomod,where,MA,hideseek
A2LPP288NK76W4,answer,2.0,accept,nomod,where,MA,hideseek
A1GV0UZU0T2ORS,answer,5.0,accept,nomod,where,MA,hideseek
A25PFSORDO3SWQ,answer,5.0,accept,nomod,where,MA,hideseek
AWIYSXEA51PFZ,answer,5.0,accept,nomod,where,MA,hideseek
A3G1ODAPIHRHUI,answer,5.0,accept,nomod,where,MA,hideseek
A2RR04JS69Z5LE,answer,4.0,accept,nomod,where,MA,hideseek
A1VEEZ5D9WXZIV,answer,3.0,accept,nomod,where,MA,hideseek
A35CTLWII1LN9V,answer,4.0,accept,nomod,where,MA,hideseek
A7P3R1AIA4TVV,answer,4.0,accept,nomod,where,MA,hideseek
AIHHRINW9IN1I,answer,5.0,accept,nomod,where,MA,hideseek
A136K9Y7E4C3G,answer,5.0,accept,nomod,where,MA,hideseek
A1KTPYX40PRLVW,answer,5.0,accept,nomod,where,MA,hideseek
A1WL3NZ50YEOWP,answer,5.0,accept,nomod,where,MA,hideseek
AXKVHJHF1EOVT,answer,1.0,accept,nomod,where,MA,hideseek
A3GVUYY3TWRPZT,answer,5.0,accept,nomod,where,MA,hideseek
AAI3I3PT62PDK,answer,5.0,accept,nomod,where,MA,hideseek
A195ALXEOWXS4A,answer,5.0,accept,nomod,who,MA,customer
A3IR7DFEKLLLO,answer,5.0,accept,nomod,who,MA,customer
A2AY4ZM3Y9BTYZ,answer,5.0,accept,nomod,who,MA,customer
A2YFTTVAH9AFXU,answer,5.0,accept,nomod,who,MA,customer
A1ATL3G98SFW4V,answer,4.0,accept,nomod,who,MA,customer
A2LPP288NK76W4,answer,5.0,accept,nomod,who,MA,customer
A1GV0UZU0T2ORS,answer,4.0,accept,nomod,who,MA,customer
A25PFSORDO3SWQ,answer,3.0,accept,nomod,who,MA,customer
AWIYSXEA51PFZ,answer,5.0,accept,nomod,who,MA,customer
A3G1ODAPIHRHUI,answer,5.0,accept,nomod,who,MA,customer
A2RR04JS69Z5LE,answer,3.0,accept,nomod,who,MA,customer
A1VEEZ5D9WXZIV,answer,4.0,accept,nomod,who,MA,customer
A35CTLWII1LN9V,answer,5.0,accept,nomod,who,MA,customer
A7P3R1AIA4TVV,answer,4.0,accept,nomod,who,MA,customer
AIHHRINW9IN1I,answer,5.0,accept,nomod,who,MA,customer
A136K9Y7E4C3G,answer,5.0,accept,nomod,who,MA,customer
A1KTPYX40PRLVW,answer,5.0,accept,nomod,who,MA,customer
A1WL3NZ50YEOWP,answer,5.0,accept,nomod,who,MA,customer
AXKVHJHF1EOVT,answer,5.0,accept,nomod,who,MA,customer
A3GVUYY3TWRPZT,answer,5.0,accept,nomod,who,MA,customer
AAI3I3PT62PDK,answer,5.0,accept,nomod,who,MA,customer
A195ALXEOWXS4A,answer,5.0,accept,nomod,how,MA,holywood
A3IR7DFEKLLLO,answer,3.0,accept,nomod,how,MA,holywood
A2AY4ZM3Y9BTYZ,answer,4.0,accept,nomod,how,MA,holywood
A2YFTTVAH9AFXU,answer,4.0,accept,nomod,how,MA,holywood
A1ATL3G98SFW4V,answer,3.0,accept,nomod,how,MA,holywood
A2LPP288NK76W4,answer,3.0,accept,nomod,how,MA,holywood
A1GV0UZU0T2ORS,answer,4.0,accept,nomod,how,MA,holywood
A25PFSORDO3SWQ,answer,5.0,accept,nomod,how,MA,holywood
AWIYSXEA51PFZ,answer,5.0,accept,nomod,how,MA,holywood
A3G1ODAPIHRHUI,answer,5.0,accept,nomod,how,MA,holywood
A2RR04JS69Z5LE,answer,4.0,accept,nomod,how,MA,holywood
A1VEEZ5D9WXZIV,answer,3.0,accept,nomod,how,MA,holywood
A35CTLWII1LN9V,answer,5.0,accept,nomod,how,MA,holywood
A7P3R1AIA4TVV,answer,5.0,accept,nomod,how,MA,holywood
AIHHRINW9IN1I,answer,5.0,accept,nomod,how,MA,holywood
A136K9Y7E4C3G,answer,5.0,accept,nomod,how,MA,holywood
A1KTPYX40PRLVW,answer,5.0,accept,nomod,how,MA,holywood
A1WL3NZ50YEOWP,answer,5.0,accept,nomod,how,MA,holywood
AXKVHJHF1EOVT,answer,0.0,accept,nomod,how,MA,holywood
A3GVUYY3TWRPZT,answer,5.0,accept,nomod,how,MA,holywood
AAI3I3PT62PDK,answer,5.0,accept,nomod,how,MA,holywood
A195ALXEOWXS4A,answer,5.0,accept,nomod,who,MA,intern
A3IR7DFEKLLLO,answer,5.0,accept,nomod,who,MA,intern
A2AY4ZM3Y9BTYZ,answer,5.0,accept,nomod,who,MA,intern
A2YFTTVAH9AFXU,answer,5.0,accept,nomod,who,MA,intern
A1ATL3G98SFW4V,answer,3.0,accept,nomod,who,MA,intern
A2LPP288NK76W4,answer,3.0,accept,nomod,who,MA,intern
A1GV0UZU0T2ORS,answer,4.0,accept,nomod,who,MA,intern
A25PFSORDO3SWQ,answer,5.0,accept,nomod,who,MA,intern
AWIYSXEA51PFZ,answer,5.0,accept,nomod,who,MA,intern
A3G1ODAPIHRHUI,answer,5.0,accept,nomod,who,MA,intern
A2RR04JS69Z5LE,answer,3.0,accept,nomod,who,MA,intern
A1VEEZ5D9WXZIV,answer,3.0,accept,nomod,who,MA,intern
A35CTLWII1LN9V,answer,5.0,accept,nomod,who,MA,intern
A7P3R1AIA4TVV,answer,5.0,accept,nomod,who,MA,intern
AIHHRINW9IN1I,answer,5.0,accept,nomod,who,MA,intern
A136K9Y7E4C3G,answer,5.0,accept,nomod,who,MA,intern
A1KTPYX40PRLVW,answer,3.0,accept,nomod,who,MA,intern
AXKVHJHF1EOVT,answer,3.0,accept,nomod,who,MA,intern
A3GVUYY3TWRPZT,answer,5.0,accept,nomod,who,MA,intern
AAI3I3PT62PDK,answer,5.0,accept,nomod,who,MA,intern
A195ALXEOWXS4A,answer,5.0,accept,nomod,where,MA,lights
A3IR7DFEKLLLO,answer,5.0,accept,nomod,where,MA,lights
A2AY4ZM3Y9BTYZ,answer,5.0,accept,nomod,where,MA,lights
A2YFTTVAH9AFXU,answer,5.0,accept,nomod,where,MA,lights
A1ATL3G98SFW4V,answer,3.0,accept,nomod,where,MA,lights
A2LPP288NK76W4,answer,3.0,accept,nomod,where,MA,lights
A1GV0UZU0T2ORS,answer,5.0,accept,nomod,where,MA,lights
A25PFSORDO3SWQ,answer,5.0,accept,nomod,where,MA,lights
AWIYSXEA51PFZ,answer,5.0,accept,nomod,where,MA,lights
A3G1ODAPIHRHUI,answer,5.0,accept,nomod,where,MA,lights
A2RR04JS69Z5LE,answer,4.0,accept,nomod,where,MA,lights
A1VEEZ5D9WXZIV,answer,3.0,accept,nomod,where,MA,lights
A35CTLWII1LN9V,answer,5.0,accept,nomod,where,MA,lights
A7P3R1AIA4TVV,answer,5.0,accept,nomod,where,MA,lights
AIHHRINW9IN1I,answer,5.0,accept,nomod,where,MA,lights
A136K9Y7E4C3G,answer,5.0,accept,nomod,where,MA,lights
A1KTPYX40PRLVW,answer,5.0,accept,nomod,where,MA,lights
A1WL3NZ50YEOWP,answer,5.0,accept,nomod,where,MA,lights
AXKVHJHF1EOVT,answer,5.0,accept,nomod,where,MA,lights
A3GVUYY3TWRPZT,answer,5.0,accept,nomod,where,MA,lights
AAI3I3PT62PDK,answer,5.0,accept,nomod,where,MA,lights
A2ESE3IBTNAEB7,answer,4.0,accept,mod,how,MO,political
AZ57C58RDAMJF,answer,5.0,accept,mod,how,MO,political
A1G187YBG0DVMQ,answer,4.0,accept,mod,how,MO,political
A1EN3FW93BSXQQ,answer,4.0,accept,mod,how,MO,political
ARGAY9X4VUDSJ,answer,5.0,accept,mod,how,MO,political
A2VNSNAN1LZBAM,answer,5.0,accept,mod,how,MO,political
AABCSDU3TZLNG,answer,4.0,accept,mod,how,MO,political
 A36J09A6QXGBCO,answer,3.0,accept,mod,how,MO,political
A2G7N0X0PNX0EE,answer,4.0,accept,mod,how,MO,political
A17U82YPDOT3CW,answer,3.0,accept,mod,how,MO,political
A3UEJQ4EJB9DBD,answer,5.0,accept,mod,how,MO,political
A299C7WS77XSW4,answer,5.0,accept,mod,how,MO,political
AHUGUDOPVRY7W,answer,5.0,accept,mod,how,MO,political
AJW3PL5UDH4BP,answer,0.0,accept,mod,how,MO,political
AQJWO4YPR3LUQ,answer,5.0,accept,mod,how,MO,political
A27OFZ8AKEIQ0K,answer,5.0,accept,mod,how,MO,political
A1PHDT66U6IK4Q,answer,5.0,accept,mod,how,MO,political
A1DUPOUC9RNU4L,answer,5.0,accept,mod,how,MO,political
ANK8K5WTHJ61C,answer,4.0,accept,mod,how,MO,political
A3AY0315YWWNXY,answer,5.0,accept,mod,how,MO,political
A2ESE3IBTNAEB7,answer,5.0,accept,mod,where,MO,fido
AZ57C58RDAMJF,answer,4.0,accept,mod,where,MO,fido
A1G187YBG0DVMQ,answer,3.0,accept,mod,where,MO,fido
A1EN3FW93BSXQQ,answer,5.0,accept,mod,where,MO,fido
ARGAY9X4VUDSJ,answer,5.0,accept,mod,where,MO,fido
A2VNSNAN1LZBAM,answer,5.0,accept,mod,where,MO,fido
AABCSDU3TZLNG,answer,5.0,accept,mod,where,MO,fido
 A36J09A6QXGBCO,answer,5.0,accept,mod,where,MO,fido
A2G7N0X0PNX0EE,answer,4.0,accept,mod,where,MO,fido
A17U82YPDOT3CW,answer,3.0,accept,mod,where,MO,fido
A3UEJQ4EJB9DBD,answer,5.0,accept,mod,where,MO,fido
A299C7WS77XSW4,answer,5.0,accept,mod,where,MO,fido
AHUGUDOPVRY7W,answer,5.0,accept,mod,where,MO,fido
AJW3PL5UDH4BP,answer,3.0,accept,mod,where,MO,fido
AQJWO4YPR3LUQ,answer,4.0,accept,mod,where,MO,fido
A27OFZ8AKEIQ0K,answer,4.0,accept,mod,where,MO,fido
A1PHDT66U6IK4Q,answer,5.0,accept,mod,where,MO,fido
A1DUPOUC9RNU4L,answer,4.0,accept,mod,where,MO,fido
ANK8K5WTHJ61C,answer,4.0,accept,mod,where,MO,fido
A3AY0315YWWNXY,answer,5.0,accept,mod,where,MO,fido
A2ESE3IBTNAEB7,answer,5.0,accept,mod,who,MO,vacation
AZ57C58RDAMJF,answer,5.0,accept,mod,who,MO,vacation
A1G187YBG0DVMQ,answer,4.0,accept,mod,who,MO,vacation
A1EN3FW93BSXQQ,answer,5.0,accept,mod,who,MO,vacation
ARGAY9X4VUDSJ,answer,2.0,accept,mod,who,MO,vacation
A2VNSNAN1LZBAM,answer,5.0,accept,mod,who,MO,vacation
AABCSDU3TZLNG,answer,5.0,accept,mod,who,MO,vacation
 A36J09A6QXGBCO,answer,5.0,accept,mod,who,MO,vacation
A2G7N0X0PNX0EE,answer,4.0,accept,mod,who,MO,vacation
A17U82YPDOT3CW,answer,4.0,accept,mod,who,MO,vacation
A3UEJQ4EJB9DBD,answer,5.0,accept,mod,who,MO,vacation
A299C7WS77XSW4,answer,5.0,accept,mod,who,MO,vacation
AHUGUDOPVRY7W,answer,5.0,accept,mod,who,MO,vacation
AJW3PL5UDH4BP,answer,4.0,accept,mod,who,MO,vacation
AQJWO4YPR3LUQ,answer,5.0,accept,mod,who,MO,vacation
A27OFZ8AKEIQ0K,answer,5.0,accept,mod,who,MO,vacation
A1PHDT66U6IK4Q,answer,5.0,accept,mod,who,MO,vacation
A1DUPOUC9RNU4L,answer,0.0,accept,mod,who,MO,vacation
ANK8K5WTHJ61C,answer,5.0,accept,mod,who,MO,vacation
A3AY0315YWWNXY,answer,1.0,accept,mod,who,MO,vacation
A2ESE3IBTNAEB7,answer,5.0,accept,mod,how,MO,petra
AZ57C58RDAMJF,answer,4.0,accept,mod,how,MO,petra
A1G187YBG0DVMQ,answer,4.0,accept,mod,how,MO,petra
A1EN3FW93BSXQQ,answer,5.0,accept,mod,how,MO,petra
ARGAY9X4VUDSJ,answer,2.0,accept,mod,how,MO,petra
A2VNSNAN1LZBAM,answer,5.0,accept,mod,how,MO,petra
AABCSDU3TZLNG,answer,4.0,accept,mod,how,MO,petra
 A36J09A6QXGBCO,answer,5.0,accept,mod,how,MO,petra
A2G7N0X0PNX0EE,answer,3.0,accept,mod,how,MO,petra
A17U82YPDOT3CW,answer,3.0,accept,mod,how,MO,petra
A3UEJQ4EJB9DBD,answer,3.0,accept,mod,how,MO,petra
A299C7WS77XSW4,answer,5.0,accept,mod,how,MO,petra
AHUGUDOPVRY7W,answer,1.0,accept,mod,how,MO,petra
AJW3PL5UDH4BP,answer,4.0,accept,mod,how,MO,petra
AQJWO4YPR3LUQ,answer,4.0,accept,mod,how,MO,petra
A27OFZ8AKEIQ0K,answer,0.0,accept,mod,how,MO,petra
A1PHDT66U6IK4Q,answer,5.0,accept,mod,how,MO,petra
A1DUPOUC9RNU4L,answer,4.0,accept,mod,how,MO,petra
ANK8K5WTHJ61C,answer,5.0,accept,mod,how,MO,petra
A3AY0315YWWNXY,answer,5.0,accept,mod,how,MO,petra
A2ESE3IBTNAEB7,answer,5.0,accept,mod,where,MO,chocolate
AZ57C58RDAMJF,answer,4.0,accept,mod,where,MO,chocolate
A1G187YBG0DVMQ,answer,2.0,accept,mod,where,MO,chocolate
A1EN3FW93BSXQQ,answer,5.0,accept,mod,where,MO,chocolate
ARGAY9X4VUDSJ,answer,3.0,accept,mod,where,MO,chocolate
A2VNSNAN1LZBAM,answer,5.0,accept,mod,where,MO,chocolate
AABCSDU3TZLNG,answer,5.0,accept,mod,where,MO,chocolate
 A36J09A6QXGBCO,answer,5.0,accept,mod,where,MO,chocolate
A2G7N0X0PNX0EE,answer,4.0,accept,mod,where,MO,chocolate
A17U82YPDOT3CW,answer,3.0,accept,mod,where,MO,chocolate
A3UEJQ4EJB9DBD,answer,4.0,accept,mod,where,MO,chocolate
A299C7WS77XSW4,answer,5.0,accept,mod,where,MO,chocolate
AHUGUDOPVRY7W,answer,5.0,accept,mod,where,MO,chocolate
AJW3PL5UDH4BP,answer,4.0,accept,mod,where,MO,chocolate
AQJWO4YPR3LUQ,answer,5.0,accept,mod,where,MO,chocolate
A27OFZ8AKEIQ0K,answer,5.0,accept,mod,where,MO,chocolate
A1PHDT66U6IK4Q,answer,5.0,accept,mod,where,MO,chocolate
A1DUPOUC9RNU4L,answer,2.0,accept,mod,where,MO,chocolate
ANK8K5WTHJ61C,answer,5.0,accept,mod,where,MO,chocolate
A3AY0315YWWNXY,answer,4.0,accept,mod,where,MO,chocolate
A2ESE3IBTNAEB7,answer,5.0,accept,mod,who,MO,office
AZ57C58RDAMJF,answer,4.0,accept,mod,who,MO,office
A1G187YBG0DVMQ,answer,4.0,accept,mod,who,MO,office
A1EN3FW93BSXQQ,answer,5.0,accept,mod,who,MO,office
ARGAY9X4VUDSJ,answer,1.0,accept,mod,who,MO,office
A2VNSNAN1LZBAM,answer,5.0,accept,mod,who,MO,office
AABCSDU3TZLNG,answer,5.0,accept,mod,who,MO,office
 A36J09A6QXGBCO,answer,5.0,accept,mod,who,MO,office
A2G7N0X0PNX0EE,answer,4.0,accept,mod,who,MO,office
A17U82YPDOT3CW,answer,3.0,accept,mod,who,MO,office
A3UEJQ4EJB9DBD,answer,5.0,accept,mod,who,MO,office
A299C7WS77XSW4,answer,5.0,accept,mod,who,MO,office
AHUGUDOPVRY7W,answer,5.0,accept,mod,who,MO,office
AJW3PL5UDH4BP,answer,4.0,accept,mod,who,MO,office
AQJWO4YPR3LUQ,answer,5.0,accept,mod,who,MO,office
A27OFZ8AKEIQ0K,answer,5.0,accept,mod,who,MO,office
A1PHDT66U6IK4Q,answer,5.0,accept,mod,who,MO,office
A1DUPOUC9RNU4L,answer,0.0,accept,mod,who,MO,office
ANK8K5WTHJ61C,answer,5.0,accept,mod,who,MO,office
A3AY0315YWWNXY,answer,1.0,accept,mod,who,MO,office
A2ESE3IBTNAEB7,answer,5.0,accept,mod,how,MO,college
AZ57C58RDAMJF,answer,5.0,accept,mod,how,MO,college
A1G187YBG0DVMQ,answer,2.0,accept,mod,how,MO,college
A1EN3FW93BSXQQ,answer,5.0,accept,mod,how,MO,college
ARGAY9X4VUDSJ,answer,2.0,accept,mod,how,MO,college
A2VNSNAN1LZBAM,answer,5.0,accept,mod,how,MO,college
AABCSDU3TZLNG,answer,4.0,accept,mod,how,MO,college
 A36J09A6QXGBCO,answer,5.0,accept,mod,how,MO,college
A2G7N0X0PNX0EE,answer,4.0,accept,mod,how,MO,college
A17U82YPDOT3CW,answer,3.0,accept,mod,how,MO,college
A3UEJQ4EJB9DBD,answer,4.0,accept,mod,how,MO,college
A299C7WS77XSW4,answer,5.0,accept,mod,how,MO,college
AHUGUDOPVRY7W,answer,5.0,accept,mod,how,MO,college
AJW3PL5UDH4BP,answer,5.0,accept,mod,how,MO,college
AQJWO4YPR3LUQ,answer,4.0,accept,mod,how,MO,college
A27OFZ8AKEIQ0K,answer,3.0,accept,mod,how,MO,college
A1PHDT66U6IK4Q,answer,5.0,accept,mod,how,MO,college
A1DUPOUC9RNU4L,answer,5.0,accept,mod,how,MO,college
ANK8K5WTHJ61C,answer,5.0,accept,mod,how,MO,college
